Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
25.274664878845215	50	119.666666667	36.1816405254	190.0	82.0	119.666666667	36.1816405254	1077	53244
25.59646725654602	51	109.8	55.6053954217	200.0	44.0	109.8	55.6053954217	1098	54342
25.878129243850708	52	135.75	46.5638003174	200.0	72.0	135.75	46.5638003174	1086	55428
26.17069911956787	53	187.166666667	19.5313138888	200.0	149.0	187.166666667	19.5313138888	1123	56551
26.41808795928955	54	145.285714286	22.5623851685	173.0	105.0	145.285714286	22.5623851685	1017	57568
26.668350219726562	55	148.428571429	50.0481400906	200.0	62.0	148.428571429	50.0481400906	1039	58607
26.93559432029724	56	147.714285714	52.6571506085	200.0	50.0	147.714285714	52.6571506085	1034	59641
27.221611261367798	57	173.333333333	28.8367050052	200.0	128.0	173.333333333	28.8367050052	1040	60681
27.485642671585083	58	175.166666667	35.460854787	200.0	117.0	175.166666667	35.460854787	1051	61732
27.73917841911316	59	173.666666667	24.803673563	200.0	130.0	173.666666667	24.803673563	1042	62774
28.031253576278687	60	187.666666667	20.6047459474	200.0	144.0	187.666666667	20.6047459474	1126	63900
28.342568159103394	61	169.142857143	36.654481587	200.0	96.0	169.142857143	36.654481587	1184	65084
28.608515739440918	62	153.571428571	40.5774643398	200.0	83.0	153.571428571	40.5774643398	1075	66159
28.9305100440979	63	141.375	45.4970809503	200.0	92.0	141.375	45.4970809503	1131	67290
29.294411420822144	64	175.0	23.0506688262	200.0	143.0	175.0	23.0506688262	1050	68340
29.785266637802124	65	177.0	40.9186184192	200.0	88.0	177.0	40.9186184192	1062	69402
30.351736307144165	66	192.166666667	13.8854440172	200.0	162.0	192.166666667	13.8854440172	1153	70555
30.735095024108887	67	183.5	24.1091269025	200.0	140.0	183.5	24.1091269025	1101	71656
31.05696940422058	68	182.666666667	26.8555808394	200.0	129.0	182.666666667	26.8555808394	1096	72752
31.361040830612183	69	196.166666667	8.57159391375	200.0	177.0	196.166666667	8.57159391375	1177	73929
31.842937469482422	70	180.0	23.3880311271	200.0	139.0	180.0	23.3880311271	1080	75009
32.30547308921814	71	180.833333333	27.2299875546	200.0	138.0	180.833333333	27.2299875546	1085	76094
32.89111542701721	72	177.666666667	31.7735039861	200.0	127.0	177.666666667	31.7735039861	1066	77160
33.53470325469971	73	182.666666667	17.7544986474	200.0	161.0	182.666666667	17.7544986474	1096	78256
34.218801975250244	74	196.333333333	8.1989159175	200.0	178.0	196.333333333	8.1989159175	1178	79434
34.89797234535217	75	188.5	15.5107489611	200.0	157.0	188.5	15.5107489611	1131	80565
35.59364461898804	76	198.666666667	2.98142397	200.0	192.0	198.666666667	2.98142397	1192	81757
36.32294726371765	77	199.0	2.2360679775	200.0	194.0	199.0	2.2360679775	1194	82951
36.938276290893555	78	194.833333333	11.5530178837	200.0	169.0	194.833333333	11.5530178837	1169	84120
37.46565079689026	79	172.833333333	32.2408471077	200.0	124.0	172.833333333	32.2408471077	1037	85157
38.24525260925293	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	86357
38.77820038795471	81	181.333333333	16.9574631226	200.0	158.0	181.333333333	16.9574631226	1088	87445
39.373485803604126	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	88645
40.08543252944946	83	197.833333333	4.84481395125	200.0	187.0	197.833333333	4.84481395125	1187	89832
40.705626249313354	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	91032
41.25024700164795	85	174.666666667	35.8313952964	200.0	123.0	174.666666667	35.8313952964	1048	92080
41.83681011199951	86	189.5	23.4787137637	200.0	137.0	189.5	23.4787137637	1137	93217
42.46203398704529	87	178.333333333	35.4855213041	200.0	104.0	178.333333333	35.4855213041	1070	94287
43.17085909843445	88	199.833333333	0.37267799625	200.0	199.0	199.833333333	0.37267799625	1199	95486
43.81820034980774	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	96686
44.404932737350464	90	195.333333333	10.434983895	200.0	172.0	195.333333333	10.434983895	1172	97858
45.125595569610596	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	99058
45.71257948875427	92	192.0	17.88854382	200.0	152.0	192.0	17.88854382	1152	100210
46.45988893508911	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	101410
47.182087898254395	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	102610
47.61711025238037	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	103810
48.23056221008301	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	105010
49.049001932144165	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	106210
49.789148807525635	98	194.666666667	11.92569588	200.0	168.0	194.666666667	11.92569588	1168	107378
50.33544898033142	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	108578
