Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.5644450187683105	0	29.3714285714	17.845504779	97.0	9.0	29.3714285714	17.845504779	1028	1028
2.950521945953369	1	23.8181818182	11.4579720704	57.0	9.0	23.8181818182	11.4579720704	1048	2076
3.2846667766571045	2	29.0	16.5839853904	86.0	9.0	29.0	16.5839853904	1015	3091
3.639021635055542	3	35.4482758621	23.4382331435	108.0	10.0	35.4482758621	23.4382331435	1028	4119
4.032167196273804	4	30.8787878788	13.530566016	65.0	12.0	30.8787878788	13.530566016	1019	5138
4.504189968109131	5	33.8333333333	17.5861372172	89.0	12.0	33.8333333333	17.5861372172	1015	6153
4.928324937820435	6	37.5925925926	12.8012130769	70.0	21.0	37.5925925926	12.8012130769	1015	7168
5.3873162269592285	7	41.875	23.4863657257	113.0	12.0	41.875	23.4863657257	1005	8173
5.8564536571502686	8	51.15	20.8597099692	106.0	13.0	51.15	20.8597099692	1023	9196
6.263575553894043	9	44.1304347826	20.8666664654	99.0	15.0	44.1304347826	20.8666664654	1015	10211
6.664823770523071	10	40.04	17.3193071455	72.0	16.0	40.04	17.3193071455	1001	11212
7.2048399448394775	11	39.3461538462	13.5076682145	76.0	21.0	39.3461538462	13.5076682145	1023	12235
7.786665916442871	12	46.3181818182	21.4865420113	113.0	19.0	46.3181818182	21.4865420113	1019	13254
8.22848129272461	13	53.1578947368	18.5224278217	91.0	19.0	53.1578947368	18.5224278217	1010	14264
8.616722345352173	14	40.44	16.7596658678	96.0	23.0	40.44	16.7596658678	1011	15275
9.028546571731567	15	63.125	29.4870204497	128.0	14.0	63.125	29.4870204497	1010	16285
9.412414073944092	16	57.6666666667	16.5495887831	84.0	28.0	57.6666666667	16.5495887831	1038	17323
9.81249213218689	17	57.3333333333	20.4884791475	100.0	20.0	57.3333333333	20.4884791475	1032	18355
10.368514776229858	18	51.0952380952	22.8241825847	105.0	17.0	51.0952380952	22.8241825847	1073	19428
10.76444387435913	19	48.8095238095	30.290056592	133.0	18.0	48.8095238095	30.290056592	1025	20453
11.187365055084229	20	56.9444444444	13.7617514317	87.0	26.0	56.9444444444	13.7617514317	1025	21478
11.574580192565918	21	53.6315789474	22.6372086021	113.0	27.0	53.6315789474	22.6372086021	1019	22497
