Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
23.168443202972412	40	152.428571429	36.2997723049	200.0	100.0	152.428571429	36.2997723049	1067	42555
23.982512712478638	41	142.25	51.4921110463	200.0	64.0	142.25	51.4921110463	1138	43693
24.502321004867554	42	147.714285714	45.2570887446	200.0	72.0	147.714285714	45.2570887446	1034	44727
24.97131109237671	43	171.5	49.7451840215	200.0	64.0	171.5	49.7451840215	1029	45756
25.551015615463257	44	142.375	41.4967995754	198.0	73.0	142.375	41.4967995754	1139	46895
26.042102813720703	45	160.571428571	43.5688523829	200.0	79.0	160.571428571	43.5688523829	1124	48019
26.40592932701111	46	173.333333333	40.1773844622	200.0	96.0	173.333333333	40.1773844622	1040	49059
27.179424285888672	47	199.666666667	0.7453559925	200.0	198.0	199.666666667	0.7453559925	1198	50257
27.710252285003662	48	173.0	30.0555042103	200.0	129.0	173.0	30.0555042103	1038	51295
28.30155038833618	49	149.428571429	33.7039935864	200.0	116.0	149.428571429	33.7039935864	1046	52341
28.929651737213135	50	186.0	20.3306009093	200.0	150.0	186.0	20.3306009093	1116	53457
29.58026623725891	51	167.833333333	36.0111865336	200.0	105.0	167.833333333	36.0111865336	1007	54464
30.34031343460083	52	194.333333333	6.64997911442	200.0	183.0	194.333333333	6.64997911442	1166	55630
31.032259941101074	53	197.0	6.7082039325	200.0	182.0	197.0	6.7082039325	1182	56812
31.610631465911865	54	173.166666667	37.9491618997	200.0	119.0	173.166666667	37.9491618997	1039	57851
32.28348207473755	55	197.166666667	6.33552593625	200.0	183.0	197.166666667	6.33552593625	1183	59034
32.92277956008911	56	183.833333333	28.5331191581	200.0	121.0	183.833333333	28.5331191581	1103	60137
33.55013918876648	57	181.5	25.8698666406	200.0	127.0	181.5	25.8698666406	1089	61226
34.28649544715881	58	194.333333333	12.6710518725	200.0	166.0	194.333333333	12.6710518725	1166	62392
34.902926206588745	59	177.333333333	22.1635336132	200.0	139.0	177.333333333	22.1635336132	1064	63456
35.53119921684265	60	193.833333333	13.7890858612	200.0	163.0	193.833333333	13.7890858612	1163	64619
35.86930871009827	61	191.5	19.0065778087	200.0	149.0	191.5	19.0065778087	1149	65768
36.15429639816284	62	188.0	19.8997487421	200.0	146.0	188.0	19.8997487421	1128	66896
36.43392825126648	63	191.833333333	18.2612218162	200.0	151.0	191.833333333	18.2612218162	1151	68047
36.76601314544678	64	183.5	25.5848262322	200.0	128.0	183.5	25.5848262322	1101	69148
37.03624248504639	65	191.333333333	11.2496913538	200.0	175.0	191.333333333	11.2496913538	1148	70296
37.31031584739685	66	172.333333333	20.5480466766	200.0	144.0	172.333333333	20.5480466766	1034	71330
37.56186890602112	67	179.833333333	28.0856823943	200.0	129.0	179.833333333	28.0856823943	1079	72409
37.843353271484375	68	188.5	12.433154601	200.0	168.0	188.5	12.433154601	1131	73540
38.129231452941895	69	181.666666667	25.4209012866	200.0	133.0	181.666666667	25.4209012866	1090	74630
38.432220458984375	70	198.166666667	4.09945795875	200.0	189.0	198.166666667	4.09945795875	1189	75819
38.707971811294556	71	187.0	21.5251790546	200.0	140.0	187.0	21.5251790546	1122	76941
38.99623942375183	72	192.666666667	16.397831835	200.0	156.0	192.666666667	16.397831835	1156	78097
39.2808256149292	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	79297
39.57603621482849	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	80497
39.87036752700806	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	81697
40.14974093437195	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	82897
40.53973364830017	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	84097
41.21327066421509	78	195.5	10.0623058987	200.0	173.0	195.5	10.0623058987	1173	85270
41.831634521484375	79	180.5	35.420097873	200.0	103.0	180.5	35.420097873	1083	86353
42.22284173965454	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	87553
42.51974153518677	81	192.333333333	17.1431878275	200.0	154.0	192.333333333	17.1431878275	1154	88707
42.821685791015625	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	89907
43.12180948257446	83	185.0	33.5410196625	200.0	110.0	185.0	33.5410196625	1110	91017
43.59684157371521	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	92217
43.91543459892273	85	195.5	10.0623058987	200.0	173.0	195.5	10.0623058987	1173	93390
44.206528425216675	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	94590
44.633620738983154	87	185.833333333	31.6776296812	200.0	115.0	185.833333333	31.6776296812	1115	95705
45.16709589958191	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	96905
45.801474809646606	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	98105
46.439892292022705	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	99305
47.138177156448364	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	100505
47.86016535758972	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	101705
48.47746229171753	93	195.666666667	9.6896279025	200.0	174.0	195.666666667	9.6896279025	1174	102879
48.97590255737305	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	104079
49.70314955711365	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	105279
50.44498944282532	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	106479
50.97690987586975	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	107679
51.42373323440552	98	197.333333333	5.96284794	200.0	184.0	197.333333333	5.96284794	1184	108863
51.85359311103821	99	189.0	24.5967477525	200.0	134.0	189.0	24.5967477525	1134	109997
