Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.8622288703918457	0	27.6153846154	16.0521831483	89.0	11.0	27.6153846154	16.0521831483	1077	1077
3.248427629470825	1	27.2368421053	13.2673604453	63.0	9.0	27.2368421053	13.2673604453	1035	2112
3.5339527130126953	2	32.2903225806	16.9804319037	90.0	11.0	32.2903225806	16.9804319037	1001	3113
3.8872148990631104	3	33.5666666667	20.6683063866	107.0	11.0	33.5666666667	20.6683063866	1007	4120
4.138674259185791	4	29.6470588235	13.0921672878	57.0	9.0	29.6470588235	13.0921672878	1008	5128
4.468704700469971	5	35.5862068966	16.144855573	84.0	10.0	35.5862068966	16.144855573	1032	6160
4.7714080810546875	6	31.53125	17.0623569133	74.0	13.0	31.53125	17.0623569133	1009	7169
5.016990423202515	7	37.1851851852	15.5159106798	65.0	13.0	37.1851851852	15.5159106798	1004	8173
5.271196126937866	8	39.6153846154	24.6234361832	129.0	12.0	39.6153846154	24.6234361832	1030	9203
5.533004522323608	9	36.2857142857	14.6698357739	65.0	11.0	36.2857142857	14.6698357739	1016	10219
5.7764647006988525	10	40.56	23.0305536191	114.0	16.0	40.56	23.0305536191	1014	11233
6.01512598991394	11	46.2272727273	17.0585404315	94.0	15.0	46.2272727273	17.0585404315	1017	12250
6.281847238540649	12	43.9565217391	22.0955991307	115.0	15.0	43.9565217391	22.0955991307	1011	13261
6.610020399093628	13	48.5238095238	19.9347006561	95.0	15.0	48.5238095238	19.9347006561	1019	14280
6.995459079742432	14	46.4090909091	23.7901031579	107.0	10.0	46.4090909091	23.7901031579	1021	15301
7.339375972747803	15	46.9090909091	21.9729360204	111.0	21.0	46.9090909091	21.9729360204	1032	16333
7.640820026397705	16	51.2	19.9939990997	90.0	14.0	51.2	19.9939990997	1024	17357
7.9428651332855225	17	53.5789473684	18.0096926812	89.0	27.0	53.5789473684	18.0096926812	1018	18375
8.236971139907837	18	53.5263157895	30.1371748424	145.0	15.0	53.5263157895	30.1371748424	1017	19392
8.577822923660278	19	66.875	35.494497813	134.0	24.0	66.875	35.494497813	1070	20462
8.927010536193848	20	60.4705882353	29.9865021538	133.0	23.0	60.4705882353	29.9865021538	1028	21490
9.2410409450531	21	67.0	26.3540003289	145.0	34.0	67.0	26.3540003289	1005	22495
9.600193500518799	22	53.6842105263	24.0351773593	125.0	20.0	53.6842105263	24.0351773593	1020	23515
9.961617231369019	23	68.4666666667	31.9288097005	138.0	29.0	68.4666666667	31.9288097005	1027	24542
10.26745867729187	24	54.1578947368	19.7996894125	97.0	20.0	54.1578947368	19.7996894125	1029	25571
10.575263500213623	25	65.5625	33.878401582	155.0	29.0	65.5625	33.878401582	1049	26620
10.86928939819336	26	63.1875	24.4136712469	138.0	37.0	63.1875	24.4136712469	1011	27631
11.171223878860474	27	74.8571428571	36.3590372787	145.0	37.0	74.8571428571	36.3590372787	1048	28679
11.46479868888855	28	63.5	21.891779279	118.0	32.0	63.5	21.891779279	1016	29695
11.764297246932983	29	67.9333333333	29.47420718	131.0	25.0	67.9333333333	29.47420718	1019	30714
12.057642459869385	30	67.0	30.5112001294	130.0	30.0	67.0	30.5112001294	1005	31719
12.384379625320435	31	83.0769230769	46.3389876362	172.0	23.0	83.0769230769	46.3389876362	1080	32799
12.681534051895142	32	72.6428571429	24.6681030102	115.0	39.0	72.6428571429	24.6681030102	1017	33816
12.985507249832153	33	84.75	36.1826961406	149.0	28.0	84.75	36.1826961406	1017	34833
13.301172018051147	34	68.7333333333	22.4542992666	117.0	30.0	68.7333333333	22.4542992666	1031	35864
13.596091270446777	35	63.625	32.9296124332	158.0	24.0	63.625	32.9296124332	1018	36882
13.910370349884033	36	93.8181818182	39.6572088639	194.0	50.0	93.8181818182	39.6572088639	1032	37914
14.24480128288269	37	101.0	35.4375250521	174.0	61.0	101.0	35.4375250521	1111	39025
14.59809422492981	38	97.9166666667	63.7553374672	200.0	26.0	97.9166666667	63.7553374672	1175	40200
14.904674768447876	39	111.777777778	38.0577858227	196.0	57.0	111.777777778	38.0577858227	1006	41206
15.233713388442993	40	116.222222222	51.4366444771	200.0	33.0	116.222222222	51.4366444771	1046	42252
15.825453281402588	41	125.777777778	35.720450967	180.0	48.0	125.777777778	35.720450967	1132	43384
16.489214181900024	42	144.571428571	34.5413091937	200.0	95.0	144.571428571	34.5413091937	1012	44396
17.323972463607788	43	124.333333333	53.2728824075	200.0	31.0	124.333333333	53.2728824075	1119	45515
17.879401445388794	44	131.375	41.2732888803	200.0	83.0	131.375	41.2732888803	1051	46566
18.566758394241333	45	133.25	45.4553352204	195.0	68.0	133.25	45.4553352204	1066	47632
19.123741388320923	46	155.714285714	34.2666613727	200.0	104.0	155.714285714	34.2666613727	1090	48722
19.87841296195984	47	169.166666667	22.8649416259	200.0	140.0	169.166666667	22.8649416259	1015	49737
20.670573472976685	48	170.5	46.4820753983	200.0	76.0	170.5	46.4820753983	1023	50760
21.49064350128174	49	163.714285714	42.1924647494	200.0	109.0	163.714285714	42.1924647494	1146	51906
22.125763416290283	50	151.428571429	33.4999238501	187.0	83.0	151.428571429	33.4999238501	1060	52966
22.93306064605713	51	158.571428571	41.6168137136	200.0	93.0	158.571428571	41.6168137136	1110	54076
23.56989073753357	52	157.857142857	38.1704020392	200.0	96.0	157.857142857	38.1704020392	1105	55181
24.293611526489258	53	153.428571429	50.3128984963	200.0	48.0	153.428571429	50.3128984963	1074	56255
25.06251049041748	54	169.166666667	32.7435320161	200.0	124.0	169.166666667	32.7435320161	1015	57270
25.910781145095825	55	168.0	50.9369357988	200.0	77.0	168.0	50.9369357988	1176	58446
26.711940050125122	56	186.166666667	30.9322736887	200.0	117.0	186.166666667	30.9322736887	1117	59563
27.380351066589355	57	172.166666667	22.8211646406	200.0	126.0	172.166666667	22.8211646406	1033	60596
28.219475030899048	58	171.0	55.4127370608	200.0	39.0	171.0	55.4127370608	1197	61793
28.96665120124817	59	182.333333333	35.6308231108	200.0	103.0	182.333333333	35.6308231108	1094	62887
29.611608505249023	60	190.166666667	15.1703292281	200.0	160.0	190.166666667	15.1703292281	1141	64028
30.34938144683838	61	191.333333333	19.379255805	200.0	148.0	191.333333333	19.379255805	1148	65176
31.17052388191223	62	183.0	25.7552583628	200.0	133.0	183.0	25.7552583628	1098	66274
31.766335248947144	63	169.0	47.1310230457	200.0	69.0	169.0	47.1310230457	1014	67288
32.14905905723572	64	182.666666667	17.8107333432	200.0	159.0	182.666666667	17.8107333432	1096	68384
32.63090467453003	65	160.857142857	20.286720297	199.0	127.0	160.857142857	20.286720297	1126	69510
33.13599944114685	66	188.666666667	20.813991021	200.0	143.0	188.666666667	20.813991021	1132	70642
33.61589527130127	67	186.333333333	23.7814119756	200.0	135.0	186.333333333	23.7814119756	1118	71760
34.10722804069519	68	194.5	12.2983738762	200.0	167.0	194.5	12.2983738762	1167	72927
34.50232982635498	69	159.285714286	37.9838848751	200.0	92.0	159.285714286	37.9838848751	1115	74042
34.83131504058838	70	172.166666667	28.8756914299	200.0	129.0	172.166666667	28.8756914299	1033	75075
35.17558693885803	71	166.428571429	27.4895156266	200.0	127.0	166.428571429	27.4895156266	1165	76240
35.44543242454529	72	183.666666667	24.2876283093	200.0	138.0	183.666666667	24.2876283093	1102	77342
35.70973348617554	73	181.5	23.6977495415	200.0	131.0	181.5	23.6977495415	1089	78431
36.13985776901245	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	79631
36.687458515167236	75	177.0	28.8097205818	200.0	120.0	177.0	28.8097205818	1062	80693
37.22983956336975	76	182.333333333	34.4173728741	200.0	106.0	182.333333333	34.4173728741	1094	81787
37.68416404724121	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	82987
38.274320125579834	78	195.333333333	10.434983895	200.0	172.0	195.333333333	10.434983895	1172	84159
38.694780111312866	79	179.833333333	35.806967044	200.0	102.0	179.833333333	35.806967044	1079	85238
39.1490159034729	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	86438
39.54711389541626	81	171.5	35.7013071656	200.0	114.0	171.5	35.7013071656	1029	87467
39.854609966278076	82	187.166666667	18.2612218162	200.0	158.0	187.166666667	18.2612218162	1123	88590
40.147298097610474	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	89790
40.47530817985535	84	169.833333333	47.3301055237	200.0	74.0	169.833333333	47.3301055237	1019	90809
40.770259857177734	85	197.666666667	4.38431547932	200.0	188.0	197.666666667	4.38431547932	1186	91995
41.132450103759766	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	93195
41.50691032409668	87	187.833333333	27.2054937262	200.0	127.0	187.833333333	27.2054937262	1127	94322
41.827160120010376	88	185.5	25.5848262322	200.0	130.0	185.5	25.5848262322	1113	95435
42.33507990837097	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	96635
42.83194088935852	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	97835
43.347529888153076	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	99035
43.81241822242737	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	100235
44.19603514671326	93	194.666666667	11.92569588	200.0	168.0	194.666666667	11.92569588	1168	101403
44.72791600227356	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	102603
45.47145128250122	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	103803
46.07300853729248	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	105003
46.42309927940369	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	106203
46.76603651046753	98	190.666666667	20.86996779	200.0	144.0	190.666666667	20.86996779	1144	107347
47.168773889541626	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	108547
