Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.142807483673096	0	25.7128205128	14.5415263807	104.0	9.0	25.7128205128	14.5415263807	5014	5014
8.540533542633057	1	26.219895288	14.0415919948	87.0	8.0	26.219895288	14.0415919948	5008	10022
12.153238296508789	2	29.9345238095	16.9681564089	117.0	11.0	29.9345238095	16.9681564089	5029	15051
14.748827934265137	3	31.5660377358	17.3079864148	100.0	10.0	31.5660377358	17.3079864148	5019	20070
16.9575412273407	4	34.3537414966	16.7542471907	100.0	10.0	34.3537414966	16.7542471907	5050	25120
18.64530348777771	5	34.6	18.4253947696	113.0	10.0	34.6	18.4253947696	5017	30137
20.18601632118225	6	37.9545454545	19.697663158	100.0	10.0	37.9545454545	19.697663158	5010	35147
21.66732430458069	7	38.9612403101	20.6804416836	112.0	13.0	38.9612403101	20.6804416836	5026	40173
23.13284969329834	8	39.2890625	19.2354459364	102.0	11.0	39.2890625	19.2354459364	5029	45202
24.87524151802063	9	41.4508196721	18.8549695406	104.0	12.0	41.4508196721	18.8549695406	5057	50259
26.782312154769897	10	40.756097561	20.7933469126	118.0	13.0	40.756097561	20.7933469126	5013	55272
28.387025833129883	11	48.1057692308	21.4372600992	120.0	16.0	48.1057692308	21.4372600992	5003	60275
29.997673511505127	12	44.7678571429	20.6198509343	114.0	12.0	44.7678571429	20.6198509343	5014	65289
31.460181951522827	13	46.5321100917	23.3456550806	144.0	16.0	46.5321100917	23.3456550806	5072	70361
33.14792799949646	14	47.3551401869	24.9051480383	187.0	12.0	47.3551401869	24.9051480383	5067	75428
35.03288674354553	15	48.7766990291	20.1248202254	112.0	15.0	48.7766990291	20.1248202254	5024	80452
36.66237497329712	16	50.04	19.9689358755	146.0	19.0	50.04	19.9689358755	5004	85456
38.935580015182495	17	48.4230769231	20.3056890038	112.0	18.0	48.4230769231	20.3056890038	5036	90492
42.66826677322388	18	49.3009708738	22.4468454987	128.0	16.0	49.3009708738	22.4468454987	5078	95570
44.76752758026123	19	53.6808510638	20.9630946057	121.0	17.0	53.6808510638	20.9630946057	5046	100616
46.82947397232056	20	55.2857142857	21.6314208351	112.0	20.0	55.2857142857	21.6314208351	5031	105647
49.5007905960083	21	57.9195402299	27.9079844344	148.0	21.0	57.9195402299	27.9079844344	5039	110686
51.404937505722046	22	57.7816091954	23.3077488409	165.0	20.0	57.7816091954	23.3077488409	5027	115713
53.55141592025757	23	55.032967033	22.8258820464	118.0	18.0	55.032967033	22.8258820464	5008	120721
56.94675135612488	24	60.4578313253	23.7356430695	117.0	21.0	60.4578313253	23.7356430695	5018	125739
59.48208522796631	25	56.7303370787	21.9077555632	142.0	25.0	56.7303370787	21.9077555632	5049	130788
62.9433856010437	26	60.7469879518	26.4314723746	186.0	28.0	60.7469879518	26.4314723746	5042	135830
66.39089179039001	27	62.8875	28.2754282682	200.0	22.0	62.8875	28.2754282682	5031	140861
69.84239268302917	28	68.0675675676	29.0085407186	191.0	16.0	68.0675675676	29.0085407186	5037	145898
72.6138174533844	29	66.1315789474	25.7034413553	153.0	31.0	66.1315789474	25.7034413553	5026	150924
76.38094544410706	30	75.9848484848	27.5573739921	156.0	30.0	75.9848484848	27.5573739921	5015	155939
79.19110679626465	31	71.6571428571	33.6544990473	168.0	20.0	71.6571428571	33.6544990473	5016	160955
81.24896669387817	32	71.6714285714	32.463043352	191.0	24.0	71.6714285714	32.463043352	5017	165972
82.69499588012695	33	73.0434782609	29.0648623871	169.0	30.0	73.0434782609	29.0648623871	5040	171012
84.31801438331604	34	75.1343283582	34.3584683004	200.0	26.0	75.1343283582	34.3584683004	5034	176046
85.71372294425964	35	83.75	32.5000641025	181.0	34.0	83.75	32.5000641025	5025	181071
87.10131645202637	36	80.9516129032	34.8200106628	176.0	22.0	80.9516129032	34.8200106628	5019	186090
88.4698874950409	37	87.275862069	38.1118105974	200.0	27.0	87.275862069	38.1118105974	5062	191152
89.86121392250061	38	91.1818181818	41.5469464622	200.0	22.0	91.1818181818	41.5469464622	5015	196167
91.12079167366028	39	93.2037037037	34.4401679942	200.0	38.0	93.2037037037	34.4401679942	5033	201200
92.37060523033142	40	102.367346939	42.884607332	200.0	30.0	102.367346939	42.884607332	5016	206216
93.58469271659851	41	116.465116279	48.39005704	200.0	21.0	116.465116279	48.39005704	5008	211224
94.86646819114685	42	117.465116279	57.8419453649	200.0	24.0	117.465116279	57.8419453649	5051	216275
96.28103613853455	43	142.888888889	42.2122795311	200.0	49.0	142.888888889	42.2122795311	5144	221419
97.60026168823242	44	140.416666667	44.7203502024	200.0	30.0	140.416666667	44.7203502024	5055	226474
99.13103604316711	45	152.029411765	37.2238738178	200.0	35.0	152.029411765	37.2238738178	5169	231643
100.63404750823975	46	149.058823529	37.8331796307	200.0	43.0	149.058823529	37.8331796307	5068	236711
103.70168280601501	47	143.342857143	40.2186473149	200.0	52.0	143.342857143	40.2186473149	5017	241728
106.42008471488953	48	155.060606061	36.3601008382	200.0	88.0	155.060606061	36.3601008382	5117	246845
109.191091299057	49	160.09375	39.0091010014	200.0	86.0	160.09375	39.0091010014	5123	251968
112.6211450099945	50	158.0	43.7956904273	200.0	48.0	158.0	43.7956904273	5056	257024
114.32714676856995	51	162.774193548	42.40260923	200.0	51.0	162.774193548	42.40260923	5046	262070
116.44461441040039	52	158.4375	40.7115904105	200.0	45.0	158.4375	40.7115904105	5070	267140
118.95875000953674	53	167.096774194	43.3800569897	200.0	84.0	167.096774194	43.3800569897	5180	272320
