Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.898160934448242	0	24.8780487805	11.7228047962	71.0	10.0	24.8780487805	11.7228047962	1020	1020
3.6642494201660156	1	27.7027027027	15.8436019397	70.0	12.0	27.7027027027	15.8436019397	1025	2045
4.374415874481201	2	27.9166666667	15.5730804061	80.0	10.0	27.9166666667	15.5730804061	1005	3050
5.1743059158325195	3	33.7666666667	15.6709568594	78.0	11.0	33.7666666667	15.6709568594	1013	4063
5.938487529754639	4	33.8666666667	16.5040062476	86.0	13.0	33.8666666667	16.5040062476	1016	5079
6.429149866104126	5	35.2580645161	22.8359757795	112.0	12.0	35.2580645161	22.8359757795	1093	6172
6.877058029174805	6	37.2222222222	15.8191944669	66.0	16.0	37.2222222222	15.8191944669	1005	7177
7.237474679946899	7	43.0833333333	27.8192329553	119.0	14.0	43.0833333333	27.8192329553	1034	8211
7.57892918586731	8	40.3846153846	17.7484060456	78.0	14.0	40.3846153846	17.7484060456	1050	9261
7.908529281616211	9	37.1111111111	17.8103867601	85.0	17.0	37.1111111111	17.8103867601	1002	10263
8.22304892539978	10	38.7692307692	17.021045101	73.0	12.0	38.7692307692	17.021045101	1008	11271
8.509760618209839	11	48.4285714286	26.6754237322	121.0	12.0	48.4285714286	26.6754237322	1017	12288
8.803567171096802	12	45.2608695652	23.5209756366	120.0	16.0	45.2608695652	23.5209756366	1041	13329
9.063140392303467	13	46.7727272727	17.1276804622	82.0	17.0	46.7727272727	17.1276804622	1029	14358
9.378667831420898	14	57.6666666667	28.5151032106	112.0	15.0	57.6666666667	28.5151032106	1038	15396
9.735804080963135	15	49.5714285714	17.635384961	86.0	18.0	49.5714285714	17.635384961	1041	16437
10.062303066253662	16	68.0	26.830331095	124.0	33.0	68.0	26.830331095	1020	17457
10.345452308654785	17	62.625	29.3105676335	152.0	29.0	62.625	29.3105676335	1002	18459
10.645434141159058	18	53.35	20.5335700744	102.0	13.0	53.35	20.5335700744	1067	19526
10.935343265533447	19	50.6	18.8875620449	106.0	27.0	50.6	18.8875620449	1012	20538
11.241413354873657	20	58.2777777778	15.3181285322	84.0	34.0	58.2777777778	15.3181285322	1049	21587
11.507347822189331	21	59.4705882353	16.6207441154	93.0	33.0	59.4705882353	16.6207441154	1011	22598
11.804153680801392	22	59.6666666667	27.9304692247	140.0	29.0	59.6666666667	27.9304692247	1074	23672
12.099241733551025	23	58.3333333333	20.0637871688	121.0	38.0	58.3333333333	20.0637871688	1050	24722
12.401054859161377	24	59.7222222222	24.7785874307	113.0	27.0	59.7222222222	24.7785874307	1075	25797
12.711584091186523	25	55.6315789474	19.6286861139	88.0	27.0	55.6315789474	19.6286861139	1057	26854
13.00787878036499	26	57.3157894737	23.4027722865	102.0	24.0	57.3157894737	23.4027722865	1089	27943
