Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
116.10412335395813	54	181.214285714	27.8982297734	200.0	106.0	181.214285714	27.8982297734	5074	277604
118.38880014419556	55	187.407407407	25.3395595554	200.0	98.0	187.407407407	25.3395595554	5060	282664
122.09716176986694	56	185.285714286	29.0834478488	200.0	92.0	185.285714286	29.0834478488	5188	287852
125.15087461471558	57	185.555555556	22.1365013351	200.0	138.0	185.555555556	22.1365013351	5010	292862
128.6356897354126	58	184.464285714	28.1887542709	200.0	81.0	184.464285714	28.1887542709	5165	298027
132.1686291694641	59	195.0	11.9614766261	200.0	161.0	195.0	11.9614766261	5070	303097
135.6759819984436	60	183.321428571	26.1903111467	200.0	101.0	183.321428571	26.1903111467	5133	308230
138.33522725105286	61	185.5	30.0291525022	200.0	74.0	185.5	30.0291525022	5194	313424
139.8083255290985	62	185.071428571	25.795803329	200.0	112.0	185.071428571	25.795803329	5182	318606
141.0765302181244	63	190.555555556	20.5738657189	200.0	123.0	190.555555556	20.5738657189	5145	323751
142.53080534934998	64	196.423076923	8.14849243689	200.0	173.0	196.423076923	8.14849243689	5107	328858
144.1123330593109	65	189.62962963	17.6826932508	200.0	146.0	189.62962963	17.6826932508	5120	333978
147.02739810943604	66	191.666666667	19.0904280844	200.0	110.0	191.666666667	19.0904280844	5175	339153
150.52249097824097	67	194.307692308	19.997632996	200.0	110.0	194.307692308	19.997632996	5052	344205
153.25137662887573	68	196.5	12.1631536902	200.0	143.0	196.5	12.1631536902	5109	349314
155.10200834274292	69	198.307692308	7.18850166676	200.0	163.0	198.307692308	7.18850166676	5156	354470
156.75555109977722	70	188.148148148	32.7738645917	200.0	82.0	188.148148148	32.7738645917	5080	359550
158.31061458587646	71	196.384615385	12.8424683797	200.0	140.0	196.384615385	12.8424683797	5106	364656
160.69234108924866	72	195.192307692	18.368072699	200.0	108.0	195.192307692	18.368072699	5075	369731
162.9185757637024	73	194.076923077	16.5178762765	200.0	138.0	194.076923077	16.5178762765	5046	374777
164.68960666656494	74	199.461538462	2.69230769231	200.0	186.0	199.461538462	2.69230769231	5186	379963
166.0704002380371	75	192.769230769	23.4673385012	200.0	82.0	192.769230769	23.4673385012	5012	384975
169.16689157485962	76	198.192307692	7.92279685838	200.0	159.0	198.192307692	7.92279685838	5153	390128
172.43857645988464	77	196.961538462	13.3315149154	200.0	131.0	196.961538462	13.3315149154	5121	395249
175.74889659881592	78	195.884615385	11.0882020568	200.0	155.0	195.884615385	11.0882020568	5093	400342
178.94751739501953	79	199.346153846	2.30287959691	200.0	190.0	199.346153846	2.30287959691	5183	405525
181.38211750984192	80	197.230769231	10.9449942626	200.0	145.0	197.230769231	10.9449942626	5128	410653
183.005389213562	81	195.038461538	17.3126915857	200.0	128.0	195.038461538	17.3126915857	5071	415724
184.33884072303772	82	196.5	17.5	200.0	109.0	196.5	17.5	5109	420833
186.11930656433105	83	200.0	0.0	200.0	200.0	200.0	0.0	5200	426033
187.87210822105408	84	196.692307692	8.73000674407	200.0	171.0	196.692307692	8.73000674407	5114	431147
190.155766248703	85	198.346153846	8.26923076923	200.0	157.0	198.346153846	8.26923076923	5157	436304
191.7456555366516	86	197.653846154	11.7307692308	200.0	139.0	197.653846154	11.7307692308	5139	441443
193.2113561630249	87	191.777777778	25.8461736309	200.0	70.0	191.777777778	25.8461736309	5178	446621
194.5938515663147	88	199.269230769	2.5654163301	200.0	189.0	199.269230769	2.5654163301	5181	451802
195.97648191452026	89	196.846153846	6.97077585182	200.0	173.0	196.846153846	6.97077585182	5118	456920
197.26993012428284	90	195.230769231	16.9440429566	200.0	115.0	195.230769231	16.9440429566	5076	461996
198.74817299842834	91	194.615384615	21.6334444128	200.0	89.0	194.615384615	21.6334444128	5060	467056
200.84213376045227	92	199.230769231	2.88640969835	200.0	186.0	199.230769231	2.88640969835	5180	472236
202.88931560516357	93	197.461538462	8.69230769231	200.0	156.0	197.461538462	8.69230769231	5134	477370
204.30303740501404	94	195.423076923	12.6709026966	200.0	150.0	195.423076923	12.6709026966	5081	482451
205.6896436214447	95	196.846153846	11.3736953865	200.0	143.0	196.846153846	11.3736953865	5118	487569
207.5928599834442	96	197.846153846	8.05124122152	200.0	159.0	197.846153846	8.05124122152	5144	492713
209.20330667495728	97	198.384615385	6.51080122138	200.0	167.0	198.384615385	6.51080122138	5158	497871
210.702721118927	98	196.230769231	12.6196052977	200.0	138.0	196.230769231	12.6196052977	5102	502973
212.3781259059906	99	198.0	10.0	200.0	148.0	198.0	10.0	5148	508121
