Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4990336894989014	0	29.8235294118	19.2956419771	100.0	11.0	29.8235294118	19.2956419771	1014	1014
2.1464874744415283	1	28.2777777778	15.269088438	78.0	10.0	28.2777777778	15.269088438	1018	2032
2.720348596572876	2	35.0	20.318159026	106.0	12.0	35.0	20.318159026	1015	3047
3.3655855655670166	3	32.4516129032	17.5735114263	88.0	11.0	32.4516129032	17.5735114263	1006	4053
4.057353973388672	4	34.1666666667	13.2062695549	68.0	14.0	34.1666666667	13.2062695549	1025	5078
4.669757843017578	5	41.36	23.6928343598	89.0	13.0	41.36	23.6928343598	1034	6112
5.294429063796997	6	32.6774193548	15.6460591694	85.0	14.0	32.6774193548	15.6460591694	1013	7125
5.94521689414978	7	37.8518518519	14.2561324133	75.0	14.0	37.8518518519	14.2561324133	1022	8147
6.567266225814819	8	39.2692307692	16.5774584957	75.0	11.0	39.2692307692	16.5774584957	1021	9168
7.19605827331543	9	40.0769230769	18.3615884115	76.0	13.0	40.0769230769	18.3615884115	1042	10210
7.783891916275024	10	41.7083333333	20.2247356115	102.0	19.0	41.7083333333	20.2247356115	1001	11211
8.43313717842102	11	42.76	25.0667588651	125.0	15.0	42.76	25.0667588651	1069	12280
9.120524406433105	12	45.6956521739	21.9236516766	100.0	15.0	45.6956521739	21.9236516766	1051	13331
9.754619359970093	13	41.08	15.6151721092	78.0	15.0	41.08	15.6151721092	1027	14358
10.367653846740723	14	49.2380952381	27.3372321759	130.0	17.0	49.2380952381	27.3372321759	1034	15392
10.999109506607056	15	44.347826087	22.5381004864	115.0	18.0	44.347826087	22.5381004864	1020	16412
11.59132432937622	16	52.9	17.4525069832	95.0	25.0	52.9	17.4525069832	1058	17470
12.24069595336914	17	48.8095238095	21.9883498322	109.0	19.0	48.8095238095	21.9883498322	1025	18495
12.881635904312134	18	46.0909090909	17.2755978476	88.0	17.0	46.0909090909	17.2755978476	1014	19509
13.511552333831787	19	50.65	27.8949368166	129.0	24.0	50.65	27.8949368166	1013	20522
14.180177450180054	20	53.7368421053	12.1821357788	77.0	36.0	53.7368421053	12.1821357788	1021	21543
14.853330612182617	21	55.8888888889	20.2974790139	115.0	22.0	55.8888888889	20.2974790139	1006	22549
15.622989892959595	22	66.1875	24.5464324037	130.0	34.0	66.1875	24.5464324037	1059	23608
16.3010094165802	23	57.6666666667	27.0678160675	153.0	25.0	57.6666666667	27.0678160675	1038	24646
16.976211071014404	24	65.125	26.5256361846	123.0	25.0	65.125	26.5256361846	1042	25688
17.59519910812378	25	56.0555555556	20.4082560152	107.0	19.0	56.0555555556	20.4082560152	1009	26697
18.269354104995728	26	58.9444444444	26.7550041471	119.0	26.0	58.9444444444	26.7550041471	1061	27758
18.86691403388977	27	53.2105263158	17.8047271883	87.0	22.0	53.2105263158	17.8047271883	1011	28769
19.246973991394043	28	69.0666666667	34.3093119851	151.0	29.0	69.0666666667	34.3093119851	1036	29805
19.58934187889099	29	74.0714285714	33.3947478456	142.0	20.0	74.0714285714	33.3947478456	1037	30842
20.079325437545776	30	84.3333333333	28.8280341951	144.0	48.0	84.3333333333	28.8280341951	1012	31854
20.374199390411377	31	84.6666666667	17.4180621451	116.0	52.0	84.6666666667	17.4180621451	1016	32870
20.955955505371094	32	76.9285714286	34.8414045266	164.0	20.0	76.9285714286	34.8414045266	1077	33947
21.67193603515625	33	69.5333333333	32.5040852133	132.0	31.0	69.5333333333	32.5040852133	1043	34990
22.446502923965454	34	86.6666666667	26.6155760578	123.0	33.0	86.6666666667	26.6155760578	1040	36030
23.22195291519165	35	79.0769230769	33.9285709837	141.0	25.0	79.0769230769	33.9285709837	1028	37058
24.06395649909973	36	85.1538461538	46.0281622051	189.0	26.0	85.1538461538	46.0281622051	1107	38165
24.776716470718384	37	100.4	42.2402651507	177.0	12.0	100.4	42.2402651507	1004	39169
25.39886999130249	38	103.8	32.0024999024	187.0	72.0	103.8	32.0024999024	1038	40207
26.073936700820923	39	92.7272727273	60.4108522898	200.0	24.0	92.7272727273	60.4108522898	1020	41227
26.82603883743286	40	119.111111111	44.8737598267	200.0	69.0	119.111111111	44.8737598267	1072	42299
27.5676531791687	41	115.888888889	60.500586672	200.0	33.0	115.888888889	60.500586672	1043	43342
28.40859818458557	42	156.0	57.5325994546	200.0	47.0	156.0	57.5325994546	1092	44434
28.953580141067505	43	138.375	46.4245018821	200.0	55.0	138.375	46.4245018821	1107	45541
29.334542512893677	44	150.142857143	53.1720350008	200.0	55.0	150.142857143	53.1720350008	1051	46592
29.7024347782135	45	153.571428571	36.6405596606	200.0	102.0	153.571428571	36.6405596606	1075	47667
30.059038639068604	46	165.857142857	31.1008891532	200.0	126.0	165.857142857	31.1008891532	1161	48828
30.41231393814087	47	187.833333333	19.3943004228	200.0	148.0	187.833333333	19.3943004228	1127	49955
30.857595920562744	48	185.833333333	21.4974158654	200.0	144.0	185.833333333	21.4974158654	1115	51070
31.412766456604004	49	127.75	56.6165832597	200.0	30.0	127.75	56.6165832597	1022	52092
31.871156692504883	50	167.0	45.8911756223	200.0	68.0	167.0	45.8911756223	1169	53261
32.40732216835022	51	151.428571429	45.9187392275	200.0	79.0	151.428571429	45.9187392275	1060	54321
33.088361501693726	52	157.857142857	33.9555531811	200.0	102.0	157.857142857	33.9555531811	1105	55426
33.81585693359375	53	163.0	36.8161455265	200.0	114.0	163.0	36.8161455265	1141	56567
34.32253956794739	54	159.428571429	41.7778380855	200.0	75.0	159.428571429	41.7778380855	1116	57683
34.73405575752258	55	195.166666667	7.5369460364	200.0	180.0	195.166666667	7.5369460364	1171	58854
